Name,CMP,ATH%,PE,EPS,PB,MCap,ROCE%,ROE%,Sales_Grwth%,Profit_Grwth%,MedPE,ROCE_5Yr%,ROE_5Yr%,Debt2EqR,PAT_12M,CFO_2_EBITDA%,CapType,Symbol,Latest
https://www.screener.in/company/DBL/consolidated/,472.9,163.98,14.93,43.83,1.37,6914.51,14.71,9.82,-5.79,710.66,29.43,9.33,0.02,1.88,839.92,5.73,SC,DBL,0
https://www.screener.in/company/RENUKA/consolidated/,31.85,288.1,,-1.41,,6779.24,10.46,,-3.51,52.05,0.92,10.38,,,-299.9,130.55,SC,RENUKA,0
https://www.screener.in/company/VMART/,3405.2,42.39,312.39,23.12,8.32,6757.01,8.38,2.78,16.81,122.33,311.97,4.68,-2.04,0.97,45.77,89.77,SC,VMART,0
https://www.screener.in/company/BALUFORGE/consolidated/,614.35,44.87,32.98,18.63,6.38,6723.56,31.26,25.38,64.97,117.64,32.84,29.21,,0.04,203.86,55.26,SC,BALUFORGE,0
https://www.screener.in/company/ETHOSLTD/consolidated/,2725.7,29.32,69.3,39.33,6.79,6672.63,13,10.32,25.29,16.19,69.34,13.9,10.84,0.29,96.29,-9.55,SC,ETHOSLTD,0
https://www.screener.in/company/CHEMPLASTS/consolidated/,422,95.82,,-6.98,3.23,6672.22,1.87,-5.86,10.78,37.47,16.99,17.12,9.01,0.89,-110.36,64.61,SC,CHEMPLASTS,0
https://www.screener.in/company/THOMASCOOK/consolidated/,140.42,88.01,25.55,5.4,2.93,6612.29,18.62,11.99,11.51,-0.22,44.1,3.62,0.51,0.21,258.39,115.37,SC,THOMASCOOK,0
https://www.screener.in/company/ELECTCAST/consolidated/,106.71,121.77,9.3,11.48,1.14,6596.65,13.24,13.03,-2.11,-5.93,8.83,11.37,10.28,0.37,709.71,41.46,SC,ELECTCAST,0
https://www.screener.in/company/504882/,3290,477.51,498.48,6.6,24.16,6580,6.88,4.97,4.49,-10.45,611.8,8.17,5.79,0,13.2,-45.16,SC,504882,0
https://www.screener.in/company/RUSTOMJEE/consolidated/,518.75,54.42,38.02,13.64,2.36,6537.79,9.33,7.53,-9.82,54.88,51.59,9.65,10.74,0.34,188.13,-3.54,SC,RUSTOMJEE,0
https://www.screener.in/company/TEXRAIL/consolidated/,163.24,81.7,26.2,6.24,2.33,6520.9,13.88,9.34,45.78,122.19,51.86,8.56,5.04,0.34,248.88,18.25,SC,TEXRAIL,0
https://www.screener.in/company/WEBELSOLAR/,1474.2,28.28,41.36,35.64,23.02,6400.44,59.15,80.22,2125.29,1716.93,46.47,10.37,16.46,0.55,154.74,65.68,SC,WEBELSOLAR,0
https://www.screener.in/company/SURYAROSNI/,292.45,43.9,18.27,16.01,2.58,6364.76,20.94,15.06,-4.78,7.08,14.84,18.64,15.59,0.01,348.4,64.4,SC,SURYAROSNI,0
https://www.screener.in/company/EMUDHRA/consolidated/,755.3,35.58,73.9,10.22,8.39,6254.77,15.32,12.08,39.2,12.34,61.08,21.26,16.2,0,87.24,76.76,SC,EMUDHRA,0
https://www.screener.in/company/CSBBANK/,358.1,17.91,10.46,34.23,1.38,6212.53,7.11,14.31,22.87,4.74,10.45,6.54,15.82,9.43,593.8,-179.95,SC,CSBBANK,0
https://www.screener.in/company/ROUTE/consolidated/,981.65,143.37,18.62,50.61,2.54,6184.16,17.71,14.5,13.73,-8.18,32.18,22.19,17.26,0.19,333.93,104.86,SC,ROUTE,0
https://www.screener.in/company/PDSL/consolidated/,435.15,53.05,39.2,11.1,3.73,6149.47,15.05,11.14,21.26,8.6,21.46,19.46,18.53,0.75,241.37,-7.23,SC,PDSL,0
https://www.screener.in/company/RAYMONDLSL/consolidated/,1008.8,207.3,94.45,6.27,0.64,6145.98,2.86,0.68,-5.49,-86.75,94.46,2.86,,0.24,38.19,62.11,SC,RAYMONDLSL,0
https://www.screener.in/company/ANUP/,2991.2,29.03,51.27,58.35,9.81,5990.32,24.23,20.52,28.69,16.96,17.46,20.01,17.77,0.05,116.85,-4.58,SC,ANUP,0
https://www.screener.in/company/AVALON/consolidated/,897.1,19.72,94.02,9.59,9.7,5964.33,13.37,10.95,26.63,146.18,76.68,15.63,13.54,0.29,63.44,18.99,SC,AVALON,0
https://www.screener.in/company/GHCL/consolidated/,617.05,26.29,9.47,65.18,1.69,5908.55,25.08,19.3,-7.63,4.24,7.2,23.09,21.69,0.03,624.15,66.19,SC,GHCL,0
https://www.screener.in/company/ZAGGLE/,439.65,35.79,67.45,6.52,4.73,5900.33,12.99,9.6,67.95,98.95,87.23,68.3,,0.01,87.48,14.2,SC,ZAGGLE,0
https://www.screener.in/company/SUNTECK/consolidated/,400.5,74.53,39.03,10.26,1.8,5866.89,6.28,4.71,51.04,113.52,134.25,4.16,2.03,0.12,150.32,80.03,SC,SUNTECK,0
https://www.screener.in/company/RTNPOWER/consolidated/,10.83,320.13,26.21,0.41,1.27,5815.82,8.69,4.96,-2.38,112.77,41.79,8.81,,0.79,221.92,43.55,SC,RTNPOWER,0
https://www.screener.in/company/SHOPERSTOP/consolidated/,522.4,80.64,527.96,0.99,17.9,5749.49,7.98,3.5,7.21,-86.63,103.52,6.64,-15.49,10.32,10.89,71.93,SC,SHOPERSTOP,0
https://www.screener.in/company/RALLIS/,291.1,30.09,45.53,6.43,2.97,5660.99,10.08,6.66,0.55,-15.84,29.38,12.32,8.87,0.03,125,92.77,SC,RALLIS,0
https://www.screener.in/company/E2E/,2822.1,94.45,118.66,23.78,3.54,5635.13,8.08,5.71,73.58,117.15,66.2,14.36,8.45,0.05,47.49,65.01,SC,E2E,0
https://www.screener.in/company/HCC/consolidated/,30.42,294.71,747.91,0.62,6.11,5534.56,25.58,2.01,-20.03,105.67,6.78,24.84,,1.85,112.63,17.65,SC,HCC,0
https://www.screener.in/company/REFEX/,424.55,41.33,28.96,14.66,4.39,5484.43,25.29,21.99,77.3,87.4,9.05,34.36,27.23,0.13,189.41,-97.52,SC,REFEX,0
https://www.screener.in/company/AVL/,424.35,35.49,51.76,8.2,9.35,5459.82,18.7,19.71,29.63,33.82,33.29,23.18,28.62,0.82,105.49,-19.27,SC,AVL,0
https://www.screener.in/company/INDIAGLYCO/consolidated/,1755.7,1.38,23.54,74.58,2.41,5435.91,12.1,10.72,14.4,28.77,15.64,10.19,9.78,0.84,230.92,63.32,SC,INDIAGLYCO,0
https://www.screener.in/company/QUESS/consolidated/,364.9,68.9,14.33,24.98,1.86,5435.16,11.74,11.15,10.63,62.83,18.15,10.7,7.64,0.24,388.29,72.89,SC,QUESS,0
https://www.screener.in/company/AGI/,837.1,56.24,16.8,49.84,2.58,5415.82,20.13,16.48,4.46,29.88,17.59,13.96,14.39,0.26,322.44,62.23,SC,AGI,0
https://www.screener.in/company/VIPIND/consolidated/,381.25,103.17,,-4.84,8.79,5414.5,-1.77,-11.79,-2.96,-320.34,76.43,7.12,3.02,1.22,-68.79,313.45,SC,VIPIND,0
https://www.screener.in/company/MAHLIFE/consolidated/,346.95,95.75,87.8,3.95,2.84,5381.28,2.95,3.25,75.52,-28.42,81.61,0.82,2.01,0.76,61.35,-503.38,SC,MAHLIFE,0
https://www.screener.in/company/PRICOLLTD/consolidated/,438.5,36.57,32,13.7,5.26,5344.5,22.78,17.95,18.49,14.72,32.32,19.48,15.75,0.18,167.03,93.86,SC,PRICOLLTD,0
https://www.screener.in/company/SKIPPER/,472.2,40.83,36.53,12.93,4.5,5327.53,24.04,14.06,40.9,94.83,39.57,15.06,7.48,0.63,145.83,32.53,SC,SKIPPER,0
https://www.screener.in/company/531201/,6925.25,28.5,35.97,192.54,15.23,5281.75,71.1,52.78,57.01,59.78,19.51,47.16,44.27,0,146.85,19.66,SC,531201,0
https://www.screener.in/company/JSFB/,497.35,52.99,10.43,47.73,1.28,5230.14,8.15,13.08,17.36,-25.11,6.02,7.97,15.84,8.06,501.42,145.98,SC,JSFB,0
https://www.screener.in/company/RAJESHEXPO/consolidated/,177.25,480.93,136.48,1.3,0.33,5224.15,3.23,2.24,17.04,8.52,7.92,0.05,9.81,-23.66,38.28,55.42,SC,RAJESHEXPO,0
https://www.screener.in/company/SUNCLAY/consolidated/,2355.7,24.55,,-4.83,5.35,5193.41,-2.41,-19.46,59.63,-28.35,,-0.29,,1.54,-10.65,-8.16,SC,SUNCLAY,0
https://www.screener.in/company/INDIGOPNTS/,1083.5,209,36.77,29.51,5.44,5165.56,23.18,17.52,54.1,23.83,17.92,0.02,18.56,40.36,140.56,61.95,SC,INDIGOPNTS,0
https://www.screener.in/company/THYROCARE/consolidated/,973,50.66,56.82,17.27,9.43,5156.26,26.01,16.91,20.19,29.42,47.3,27.73,19.83,0.05,90.75,93.9,SC,THYROCARE,0
https://www.screener.in/company/ORIENTELEC/,241.35,69.13,61.89,3.9,7.42,5149.59,17.83,12.48,10.01,32.06,60.64,24.11,17.07,0.12,83.21,40.62,SC,ORIENTELEC,0
https://www.screener.in/company/MASFIN/consolidated/,275.2,53.83,16.09,17.11,1.91,4993.6,11.25,14.14,24.3,23.66,22.14,11.25,14,3.51,314,-95.3,SC,MASFIN,0
https://www.screener.in/company/SWARAJENG/,4107.7,9.03,30.06,136.64,11.9,4989.81,56.58,42.14,18.51,21.06,19.85,52.2,39.19,0,165.98,72.49,SC,SWARAJENG,0
https://www.screener.in/company/GREAVESCOT/consolidated/,214.01,49.29,,2.51,3.54,4981.78,5.08,-0.42,10.83,-124.39,97.8,4,1.69,0.06,-6.28,-11.83,SC,GREAVESCOT,0
https://www.screener.in/company/RESPONIND/consolidated/,186.62,95.56,25.02,7.46,3.7,4975.45,15.83,16.02,30.45,22.7,73.14,8.69,8.68,0.19,198.86,24.85,SC,RESPONIND,0
https://www.screener.in/company/KRN/,799.9,26.52,99.1,8.07,10.01,4971.91,20.72,16,40.01,25.9,86.87,43.14,,0.07,50.17,24.5,SC,KRN,0
https://www.screener.in/company/RAIN/consolidated/,147.51,222.35,,-16.53,0.75,4961.5,4.5,-6.44,-6.56,59.05,7.96,8.98,3.94,1.28,-448.6,127.72,SC,RAIN,0
https://www.screener.in/company/VSTIND/,291.25,67.11,23.3,17.1,3.74,4947.21,20.9,16.49,-1.6,-29.1,16.96,36.39,26.71,0,290.4,53.26,SC,VSTIND,0
https://www.screener.in/company/INDUSINVIT/consolidated/,109.58,8.49,10.08,10.87,0.99,4853.72,9.61,9.76,516.95,3152.33,14.38,9.61,,0.44,481.67,69.46,SC,INDUSINVIT,0
https://www.screener.in/company/SIS/consolidated/,332.8,111.06,18.34,0.82,2,4807.02,13.14,10.87,7.57,39.79,19.3,15.35,16,0.68,11.79,106.41,SC,SIS,0
https://www.screener.in/company/HIKAL/consolidated/,388.65,90.92,52.78,7.36,3.8,4792.08,9.87,7.41,4.21,31.16,42.97,11.48,9.91,0.61,90.8,84.1,SC,HIKAL,0
https://www.screener.in/company/GUJALKALI/consolidated/,652.35,60.15,,-8.87,0.84,4790.86,-0.32,-1.11,7,72.5,14.28,4.96,2.91,0.1,-65.12,102.57,SC,GUJALKALI,0
https://www.screener.in/company/KENNAMET/,2178.6,78.56,46.99,46.36,6.14,4788.18,19.5,14.24,6.74,13.74,51.96,17.17,13.07,0,101.9,62.53,SC,KENNAMET,0
https://www.screener.in/company/GOCOLORS/,883.25,64.51,51.02,17.31,6.84,4770.34,14.9,14.37,11.19,14.21,72.86,12.78,12.7,0.73,93.5,67.76,SC,GOCOLORS,0
https://www.screener.in/company/NIITMTS/consolidated/,347.3,66.11,20.07,16.71,3.91,4732.14,27.93,21.56,6.42,8.62,26.78,32.69,,0.08,227.5,61.74,SC,NIITMTS,0
https://www.screener.in/company/CARERATING/consolidated/,1521,18.87,33.17,45.85,5.65,4552.68,24.55,18.02,21.3,36.53,22.3,20.1,14.75,0.03,140,59.66,SC,CARERATING,0
https://www.screener.in/company/CEIGALL/consolidated/,257.6,64.98,15.66,16.88,2.45,4487.52,21.6,21.07,13.45,-3,16.08,27.72,,0.54,286.57,-90.41,SC,CEIGALL,0
https://www.screener.in/company/DCBBANK/,142.41,71.79,7.28,19.58,0.79,4477.69,7.67,11.44,20.67,14.83,8.09,7.04,10.19,12.16,615.33,-8.49,SC,DCBBANK,0
https://www.screener.in/company/BOSCH-HCIL/,1636.2,112.96,83.92,18.97,7.54,4439.24,-7.35,-7.81,122.89,1.6,0.46,0.07,-3.06,,51.57,2587.89,SC,BOSCH-HCIL,0
https://www.screener.in/company/MPSLTD/consolidated/,2578.1,19.43,30.51,87.05,9.22,4410.05,41.42,30.81,33.3,23.14,18.11,33.58,25.04,0.01,148.91,45.16,SC,MPSLTD,0
https://www.screener.in/company/MCLOUD/consolidated/,75.4,89.92,42.91,1.76,8.52,4406.34,22.9,22.23,6.57,-0.03,32.33,21.18,27.73,0.5,102.73,68.22,SC,MCLOUD,0
https://www.screener.in/company/JAYNECOIND/,45.34,84.16,39.07,1.16,1.85,4402.51,12.57,4.86,1.92,-48.33,10.16,14.89,,1.15,112.68,145.8,SC,JAYNECOIND,0
https://www.screener.in/company/INDOSTAR/consolidated/,316.2,92.22,82.07,8.86,1.18,4307.8,7.43,1.53,0.59,-54.76,38.74,5.25,-3.41,1.9,120.52,-128.78,SC,INDOSTAR,0
https://www.screener.in/company/CIGNITITEC/consolidated/,1560.7,26.91,19.33,73.06,4.44,4275.84,34.15,26,10.98,33.59,15.04,33.25,27.11,0.03,200.17,47.13,SC,CIGNITITEC,0
https://www.screener.in/company/RSYSTEMS/consolidated/,360.95,65.95,30.03,12.02,6.84,4272.81,20.81,21.24,4.15,7.98,22.8,27.97,25.18,0.12,142.28,88.69,SC,RSYSTEMS,0
https://www.screener.in/company/512329/consolidated/,379.2,68.38,41.2,9.2,3.53,4261.53,11.33,9.01,118.28,69.75,88.95,11.33,,0.6,103.43,-213.33,SC,512329,0
https://www.screener.in/company/EASEMYTRIP/,12.02,205.74,26.89,0.24,6.04,4256.51,43.36,31.9,57,57.31,41.13,0,36.64,48.95,86.03,47.72,SC,EASEMYTRIP,0
https://www.screener.in/company/LGBBROSLTD/consolidated/,1326.7,18.72,14.86,94.73,2.22,4231.17,19.87,16.06,9.9,6.94,12.41,23.04,18.01,0.08,302.1,61.34,SC,LGBBROSLTD,0
https://www.screener.in/company/WONDERLA/,666.95,65.93,38.7,17.23,2.45,4229.05,8.08,7.75,-5.07,-27.25,29.42,8.05,6.9,0,109.27,71.49,SC,WONDERLA,0
https://www.screener.in/company/DBCORP/consolidated/,236.09,89.69,11.34,20.82,1.89,4206.94,21.01,16.69,-2.62,-11.73,12.18,15.68,12.62,0.13,370.98,66.09,SC,DBCORP,0
https://www.screener.in/company/AARTIDRUGS/consolidated/,454.95,125.73,24.88,18.29,3.06,4182.58,12.93,12.68,-5.6,-2.01,24.18,19.67,18.24,0.45,168.1,80.61,SC,AARTIDRUGS,0
https://www.screener.in/company/543971/consolidated/,376.65,100.18,36.97,10.19,9.26,4136.61,40.43,36.75,96.25,150.07,83.65,26.58,32.54,0.41,115.37,-91.14,SC,543971,0
https://www.screener.in/company/LUXIND/consolidated/,1375.95,237.51,24.16,57.45,2.52,4136.06,10.98,8.22,24.45,25.2,19,0.15,14,4.66,171.63,112.93,SC,LUXIND,0
https://www.screener.in/company/SUVEN/consolidated/,188.73,5.2,,-7.37,37.42,4115.71,-84.41,-84.6,-43.03,-37.29,,-70.03,-61.68,0,-160.75,99.5,SC,SUVEN,0
https://www.screener.in/company/VAIBHAVGBL/consolidated/,240.9,339.06,28.04,8.47,3.09,4006.89,14.05,10.76,38.45,22.42,18.15,0.19,10.89,-2.58,140.1,93.8,SC,VAIBHAVGBL,0
https://www.screener.in/company/ROSSARI/consolidated/,667.7,142.71,27.11,24.63,3.12,3696.64,15.8,12.21,13.64,5.39,43.22,21.06,14.05,0.18,136.38,50.89,SC,ROSSARI,0
https://www.screener.in/company/GREENPANEL/,300.95,107.91,50.81,5.91,2.72,3688.66,12.8,10.69,26.9,17.12,15.48,0.24,21.69,24.96,72.52,50.26,SC,GREENPANEL,0
https://www.screener.in/company/SHANTIGEAR/,474.7,48.21,37.92,12.52,9.04,3641.7,34.77,25.67,12.79,18.66,48.79,27.05,20.97,0,96.03,63.32,SC,SHANTIGEAR,0
https://www.screener.in/company/JASH/consolidated/,558.05,25.25,40.36,13.97,8.09,3502.05,24.97,22.13,42.57,29.95,26.17,22.19,22.1,0.23,86.77,39.85,SC,JASH,0
https://www.screener.in/company/PITTIENG/,901.2,67.82,31.76,28.37,3.84,3393.34,15.99,16.43,26.88,17.51,23.01,17.23,18.65,0.78,106.83,91.73,SC,PITTIENG,0
https://www.screener.in/company/CYIENTDLM/,426.1,107.42,44.06,9.67,3.54,3379.23,12.34,8.23,12.84,25.33,83.38,14.61,12.94,0.2,76.7,-37.19,SC,CYIENTDLM,0
https://www.screener.in/company/RPGLIFE/,2032.9,46.43,28.43,110.79,6.34,3362.22,33.33,26.12,12.26,36.1,22,31.88,24.15,0,183.24,45.18,SC,RPGLIFE,0
https://www.screener.in/company/DIGITIDE/consolidated/,223.15,15.28,27.74,,,3323.91,,,,,,,,0.42,139.23,58.23,SC,DIGITIDE,0
https://www.screener.in/company/TEAMLEASE/consolidated/,1967.5,182.08,33.09,60.4,3.9,3302.31,13.06,13.04,50.68,14.55,12.47,0.15,15.95,1.33,100.72,68.31,SC,TEAMLEASE,0
https://www.screener.in/company/GREENPLY/consolidated/,263.6,56.28,35.92,7.34,4.07,3291.66,12.4,12.07,14.11,60.42,28.11,13.61,13.28,0.64,91.72,99.3,SC,GREENPLY,0
https://www.screener.in/company/HARSHA/consolidated/,356.7,72.09,30.2,9.81,2.59,3247.54,12.27,8.85,1.1,-1.48,33.61,14.15,11.9,0.16,89.31,97.02,SC,HARSHA,0
https://www.screener.in/company/IRBINVIT/consolidated/,55.7,88.51,9.09,6.13,0.85,3233.39,9.48,9.21,4.23,-1.81,11.45,7.99,7.51,0.84,355.58,104.84,SC,IRBINVIT,0
https://www.screener.in/company/SJS/consolidated/,1029.9,30.79,27.39,37.61,4.76,3227,23.1,19.19,21.14,41.56,26.04,22.02,,0.05,118.83,80.22,SC,SJS,0
https://www.screener.in/company/DHANI/consolidated/,52.7,1455.88,,-0.91,1.12,3179.04,1.33,-1.75,-11.96,85.11,11.45,-2.59,-9.15,0.18,-67.65,122.5,SC,DHANI,0
https://www.screener.in/company/KSL/,718.95,77.88,12.4,57.96,1.65,3138.44,15.61,14.07,1.14,2.57,9.04,17.96,15.37,0.23,253.03,90.1,SC,KSL,0
https://www.screener.in/company/FEDFINA/,84,82.86,13.9,6.04,1.23,3130.82,9.82,9.37,29.08,-7.98,16.6,9.38,11.45,4.1,225.18,-81.03,SC,FEDFINA,0
https://www.screener.in/company/506854/,3009.3,31.92,34.05,88.37,9.62,3001.78,41.57,32.5,47.29,75.67,22.33,44.89,32.04,0.13,88.15,24.91,SC,506854,0
https://www.screener.in/company/AVANTEL/,105.97,101.84,46.86,2.26,11.32,2807.8,37.03,28.57,10.97,8.06,25.75,36.9,30.86,0.11,59.92,51.57,SC,AVANTEL,0
https://www.screener.in/company/PAISALO/consolidated/,30.81,223.37,13.93,2.22,1.81,2779.43,13.13,13.93,17.57,11.73,34.84,12.38,11.06,2.32,200.12,-139.98,SC,PAISALO,0
https://www.screener.in/company/NITCO/consolidated/,118.7,203.29,,-32.4,11.01,2714.93,-42.64,,-3.33,-71.41,,-17.78,,1.18,-741.2,692.1,SC,NITCO,0
https://www.screener.in/company/RPEL/consolidated/,588.45,51.16,73.07,8.05,13.95,2701.29,26.42,21.01,50.37,43.52,56.15,25.35,,0.04,36.97,70.29,SC,RPEL,0
https://www.screener.in/company/MANGCHEFER/,224.32,6.99,18.5,12.13,2.5,2658.64,14.93,14.34,-12.21,-9.35,10.99,13.3,15.67,0.7,143.71,75.67,SC,MANGCHEFER,0
https://www.screener.in/company/BOMDYEING/consolidated/,126.81,153.84,66.47,23.73,1.1,2619.07,3.22,1.86,-4.92,113.27,8.14,2.34,,0,490.16,-16.95,SC,BOMDYEING,0
https://www.screener.in/company/538734/consolidated/,1491.9,41.1,41.15,36.26,6.32,2602.04,26.15,19.58,65.28,80.43,19.2,17,15,0.12,63.24,5.66,SC,538734,0
https://www.screener.in/company/MBAPL/,295.2,18,45,6.56,6.41,2586.75,18.01,15.23,29.9,131.4,22.82,22.93,21.81,0.79,57.48,61.4,SC,MBAPL,0
https://www.screener.in/company/BEPL/consolidated/,103.79,70.54,14.35,7.23,2.58,2582.9,25.35,18.7,14.41,0.38,13.37,42.39,27.23,0,180.02,42.99,SC,BEPL,0
https://www.screener.in/company/LAOPALA/,222.95,118.43,26.13,8.52,3.04,2470.78,18.69,15.29,36.24,17.5,13.66,0.01,5.6,11.96,94.55,38.81,SC,LAOPALA,0
https://www.screener.in/company/HATHWAY/consolidated/,13.98,451.65,26.49,0.52,0.57,2467.62,2.29,1.58,25.13,3.92,2.76,0,4.92,-19.96,92.31,-90.75,SC,HATHWAY,0
https://www.screener.in/company/SHALBY/consolidated/,201.7,68.32,69.59,3.13,2.18,2180.17,10.97,8.16,30.87,9.04,6.27,0.46,15.1,19.99,30.15,10.37,SC,SHALBY,0
https://www.screener.in/company/REPCOHOME/,341.15,170.85,4.94,69.14,0.69,2133.64,10.53,14.59,6.73,9.55,13.42,3.71,5.1,10.96,432.57,-49.3,SC,REPCOHOME,0
https://www.screener.in/company/RAJOOENG/consolidated/,103,223.22,38.57,2.91,10.35,1838.47,32.83,26.3,32.56,98.5,52.08,0.68,18.01,0,47.66,135.67,SC,RAJOOENG,0
https://www.screener.in/company/DEN/consolidated/,34.13,650.07,7.65,4.55,0.46,1626.38,7.3,6.42,11.5,3.63,3.86,0.01,-2.17,33.19,213.92,23.32,SC,DEN,0
https://www.screener.in/company/SATIN/consolidated/,146.95,356.85,5.57,26.47,0.63,1622.73,16.63,21.65,5.59,10.88,7.61,3.3,9.14,16.74,292.45,-137.29,SC,SATIN,0
https://www.screener.in/company/ATULAUTO/consolidated/,472.05,78.88,75.47,7.14,3.05,1307.67,4.19,1.67,109.41,4.38,1.85,0.29,-4.59,-34.91,17.33,-1.92,SC,ATULAUTO,0
https://www.screener.in/company/SURYODAY/,118.95,149.14,6.01,19.73,0.71,1260.62,8.49,12.74,10.44,6.82,4.56,5.66,24.55,19.02,209.59,96.83,SC,SURYODAY,0
https://www.screener.in/company/BLUSPRING/consolidated/,79.78,11.56,55.1,,,1188.34,,,,,,,,0.22,-155.88,-101.47,SC,BLUSPRING,0
https://www.screener.in/company/5PAISA/,367.9,106.33,18.76,19.61,2,1148.55,12.89,10.29,39.09,9.46,8.32,0.29,45.42,36.5,61.22,-85.27,SC,5PAISA,0
https://www.screener.in/company/VALIANTORG/consolidated/,275.15,623.61,,-10.2,1.06,761.26,1.07,-0.91,20.45,21.02,16.03,0.28,0.88,,-27.82,184.05,SC,VALIANTORG,0
https://www.screener.in/company/ASIANTILES/consolidated/,46.25,744.91,382.7,0.49,0.53,677.37,1.23,-0.91,24.18,5.57,1.8,0.17,5.22,,-1.35,-125.63,SC,ASIANTILES,0
https://www.screener.in/company/COFFEEDAY/consolidated/,21.38,1653.51,11.85,-15.51,0.16,449.64,1.4,3.36,7.1,-1.36,-4.97,0.49,-22.44,13.55,-325.45,94.69,SC,COFFEEDAY,0
